ingredient_seq,ingredient_code,ingredient_name
13575,M266357,마황연조엑스(2.3∼2.9→1)
13576,M266358,오미자연조엑스(1.4∼1.8→1)
13577,M266359,계지연조엑스(6.2∼7.6→1)
13578,M266360,세신연조엑스(1.8∼2.3→1)
13579,M266361,사과향분말
13580,M266370,베네토클락스
13581,M266387,바레니클린베실산염일수화물
13582,M266414,바나나향B21074
13583,M266423,오파드라이II담갈색(85F27043)
13584,M266437,오파드라이KB주황색(310B630002)
13585,M266438,오파드라이분홍색(20B640001)
13586,M266442,오파드라이흰색(03B280004)
13587,M266443,오파드라이 AMB 80W42096 옐로우
13588,M266460,오렌지엣센스#76-GS
13589,M266468,동종연골유래연골세포
13590,M266472,"정제 불활화 인플루엔자 바이러스 항원 B형 [B/Phuket/3073/2013 - like strain (B/Phuket/3073/2013, wild type)"
13591,M266474,오파드라이Ⅱ흰색(85F18422)
13592,M266477,젤라틴캡슐4호
13593,M266478,익사조밉시트레이트
13594,M266479,젤라틴캡슐3호
13595,M266481,감초연조엑스(2.0∼2.5→1)
13596,M266482,작약연조엑스(2.8∼3.4→1)
13597,M266487,작약연조엑스(2.7~3.3→1)
13598,M266498,오파드라이II분홍색(85F64726)
13599,M266503,오파드라이KB분홍색(310F640000)
13600,M266511,오파드라이AMB II 빨간색(88A650023)
13601,M266512,오파드라이II클리어(85F19250)
13602,M266520,리라글루티드
13603,M266522,자가골수유래중간엽줄기세포
13604,M266531,갈근연조엑스(3.0∼3.7→1)
13605,M266551,에스오메프라졸마그네슘염삼수화물
13606,M266553,오파드라이 분홍색(02F640013) 
13607,M266554,오파드라이 분홍색(03B54588)
13608,M266585,인삼연조엑스(3.2~4.0→1)
13609,M266587,전호연조엑스(2.0~2.4→1)
13610,M266589,갈근연조엑스(2.5~3.1→1)
13611,M266590,복령연조엑스(5.7~7.7→1)
13612,M266591,진피연조엑스(2.3~2.8→1)
13613,M266592,길경연조엑스(2.3~2.9→1)
13614,M266593,지각연조엑스(1.4~1.8→1)
13615,M266594,생강연조엑스(5.0~6.8→1)
13616,M266595,대추연조엑스(1.8~2.2→1)
13617,M266596,강활연조엑스(2.6~3.2→1)
13618,M266597,방풍연조엑스(2.5~3.1→1)
13619,M266598,천궁연조엑스(2.1~2.5→1)
13620,M266599,백지연조엑스(3.6~4.4→1)
13621,M266600,창출연조엑스(2.9~3.6→1)
13622,M266601,황금연조엑스(1.5~1.9→1)
13623,M266602,생지황연조엑스(3.6~4.8→1)
13624,M266603,세신연조엑스(3.5~4.2→1)
13625,M266604,백출연조엑스(2.7~3.3→1)
13626,M266605,후박연조엑스(5.3~7.2→1)
13627,M266606,산사연조엑스(2.2~2.6→1)
13628,M266607,지실연조엑스(3.6~4.4→1)
13629,M266608,사인연조엑스(3.1~3.7→1)
13630,M266609,신곡연조엑스(1.4~1.8→1)
13631,M266610,맥아연조엑스(2.6~3.2→1)
13632,M266611,형개연조엑스(4.3~5.8→1)
13633,M266612,연교연조엑스(3.6~4.4→1)
13634,M266613,당귀연조엑스(2.7~3.3→1)
13635,M266614,시호연조엑스(3.6~4.4→1)
13636,M266615,치자연조엑스(2.1~2.5→1)
13637,M266620,오파드라이ⅡOY-L-21019그린 
13638,M266621,테노포비르디소프록실헤미에디실산염
13639,M266632,바레니클린푸마르산염
13640,M266633,바리시티닙
13641,M266637,아프레밀라스트
13642,M266644,애플민트향514165
13643,M266645,오파드라이파란색(03F40519)
13644,M266646,경질캡슐(Size4)
13645,M266647,경질캡슐(Size3)
13646,M266651,경질캡슐(Size0el)
13647,M266653,경질캡슐(Size1)
13648,M266654,오파드라이KB주황색(310F630003)
13649,M266660,소마토스타틴아세테이트
13650,M266664,자당스테아르산 에스테르
13651,M266667,오파드라이II파란색(32K605003)
13652,M266671,레날리도마이드무수물
13653,M266674,오파드라이노란색(88A220016)
13654,M266678,칸데사르탄실렉세틸
13655,M266682,메트포르민염산염 콜로이드성이산화규소
13656,M266700,요구르트후레바(1)
13657,M266702,디스테아로일글리세로포스포콜린
13658,M266703,카르보닐메톡시폴리에틸렌글리콜-2000-디스테로일글리세로포스포에탄올라민
13659,M266704,하이드록시에틸피페라진에탄술폰산
13660,M266726,스트로베리에센스1
13661,M266731,오파드라이오렌지(88A630033)
13662,M266732,"에프모록토코그알파(혈액응고인자VIII-Fc융합단백, 유전자재조합)"
13663,M266735,바나나믹스향B-17026
13664,M266764,복숭아향 SFL-176014
13665,M266767,레슬리주맙
13666,M266779,박하향3(HF-AG15616))
13667,M266781,오파드라이Ⅱ회색(Y-22-17515)
13668,M266787,용담에탄올추출액(1→0.88)
13669,M266788,오파드라이핑크(03B440011)
13670,M266789,오파드라이핑크(03B440014)
13671,M266791,오파드라이주황색(04F23084)
13672,M266792,오파드라이파란색(04F605002)
13673,M266795,아크릴이즈흰색(93O18509)
13674,M266811,멸균 주사용수
13675,M266816,아크릴리즈클리어(93A19326)
13676,M266819,밀크시슬건조엑스
13677,M266827,세척혈소판
13678,M266828,민트향81210
13679,M266832,오파드라이 KB 흰색(310B680000)
13680,M266835,천궁연조엑스(1.8~2.2→1) 
13681,M266836,복령연조엑스(32.3~40.0→1)
13682,M266837,청피연조엑스(2.0~2.5→1)
13683,M266838,지각연조엑스(1.8~2.2→1)
13684,M266839,백출연조엑스(2.3~2.8→1)
13685,M266842,스테아로일폴리옥실글리세라이드
13686,M266849,다브라페닙메실산염
13687,M266850,카보잔티닙(S)-말산염
13688,M266859,체리블라섬HP-AE38101
13689,M266860,"약독 수두 생바이러스(바이러스주:Oka/SK, 세포주:MRC-5)"
13690,M266874,오미자연조엑스(3.6~4.4→1)
13691,M266876,건강연조엑스(2.9~3.6→1)
13692,M266911,밀착포용부직포
13693,M266912,밀착포용고무계점착제
13694,M266922,바나나향AG-F-0583
13695,M266924,바솔자가피부유래각질세포
13696,M266925,시타글립틴염산염수화물
13697,M266936,다라투무맙
13698,M266938,오파드라이 분홍색 (03B640046)
13699,M266948,레미마졸람베실산염
13700,M266950,작약연조엑스(2.8∼3.4→1)
13701,M266951,숙지황연조엑스(1.9∼2.3→1)
13702,M266953,생지황연조엑스(4.5∼5.6→1)
13703,M266954,지모연조엑스(1.7∼2.1→1)
13704,M266955,황백연조엑스(2.4∼2.9→1)
13705,M266956,맥문동연조엑스(3.2∼3.9→1)
13706,M266957,필시카이니드염산염수화물
13707,M266966,아나그렐리드염산염수화물(미분화)
13708,M266968,오파드라이 노란색 03B32376
13709,M266971,오르페나드린시트르산염
13710,M266980,오파드라이레드(ambII88A650018)
13711,M266982,향부자연조엑스(1.5~1.8→1)
13712,M266983,지실연조엑스(1.8∼2.2→1)
13713,M266984,사인연조엑스(4.0∼4.9→1)
13714,M266985,목향연조엑스(1.2∼1.4→1)
13715,M266990,연교연조엑스(2.3∼2.9→1)
13716,M266991,금은화연조엑스(3.0∼3.7→1)
13717,M266992,형개연조엑스(4.6∼5.7→1)
13718,M266993,방풍연조엑스(2.1∼2.5→1)
13719,M266994,강활연조엑스(2.4∼2.9→1)
13720,M266995,독활연조엑스(3.1∼3.8→1)
13721,M266996,길경연조엑스(2.2∼2.7→1)
13722,M266997,박하연조엑스(3.4∼4.2→1)
13723,M266999,애엽95%에탄올연조엑스(20→1)
13724,M267000,오파드라이KB노란색(310A120019)
13725,M267025,당귀·모과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화25%에탄올연조엑스(3.5→1)
13726,M267026,빌베리건조엑스
13727,M267027,오파드라이 amb II 88A610016 녹색
13728,M267031,바닐라향PHL-114481
13729,M267032,우드베리향PHL-132195
13730,M267057,위령선·괄루근·하고초30%에탄올건조엑스(40→1)
13731,M267067,"D,L-락타이드-글리코라이드 공중합체(75/25)"
13732,M267068,"D,L-락타이드-글리코라이드 공중합체(85/15)"
13733,M267073,오파드라이KB주황색(310F630003)
13734,M267076,피브렌타스비르
13735,M267082,글레카프레비르
13736,M267084,익세키주맙
13737,M267085,파인애플후레바-SHP(1)
13738,M267087,오파드라이Ⅱ갈색(85F210069)
13739,M267088,오파드라이Ⅱ적색(85F250018)
13740,M267107,미갈라스타트염산염
13741,M267113,오파드라이노란색(03F620072)
13742,M267114,오파드라이분홍색(03F640044)
13743,M267119,오파드라이주황색(02H130001)
13744,M267121,오파드라이분홍색(02H140004)
13745,M267129,가도테레이트메글루민액
13746,M267152,승마연조엑스(4.3~5.9→1)
13747,M267153,황기연조엑스(3.2~4.0→1)
13748,M267155,오파드라이 20A680000 화이트
13749,M267158,니코틴타르타르산염수화물
13750,M267160,오파드라이II분홍색(32F240023)
13751,M267164,페놀레드 미함유 둘베코의 변형된 이글배지
13752,M267165,테고자가피부유래섬유아세포
13753,M267166,에포에틴알파
13754,M267178,뉴시너센나트륨
13755,M267181,집먼지진드기정제추출물(Der pte)
13756,M267182,집먼지진드기정제추출물(Der far)
13757,M267202,조합향료(혼합과일향6142-F)
13758,M267203,조합향료(허니향1741)
13759,M267215,오파드라이II분홍색(32K640002)
13760,M267218,오파드라이노란색(03B32376)
13761,M267261,"폴리에틸렌글리콜,·폴리비닐알코올공중합체"
13762,M267264,오파드라이KB노란색(310B620003)
13763,M267268,오파드라이AMBII분홍색(88A640030)
13764,M267284,오파드라이Ⅱ노란색(32K620013)
13765,M267285,조합향료(스킨케어 23538)
13766,M267286,오파드라이흰색(KB 310A180023)
13767,M267287,혼합색소황갈색(ELC피그멘트베이스)
13768,M267291,폴리옥실수소화피마자유
13769,M267293,플로라프로놀(18F)액
13770,M267304,창출연조엑스(2.5~3.1→1)
13771,M267305,마황연조엑스(2.8~3.4→1)
13772,M267306,후박연조엑스(7.4~9.0→1)
13773,M267307,길경연조엑스(2.1~2.5→1)
13774,M267309,건강연조엑스(1.6~2.0→1)
13775,M267310,작약연조엑스(2.9~3.5→1)
13776,M267311,복령연조엑스(22.1~27.0→1)
13777,M267312,천궁연조엑스(2.8~3.4→1)
13778,M267313,백지연조엑스(2.4~3.0→1)
13779,M267314,반하연조엑스(1.9~2.3→1)
13780,M267315,육계연조엑스(8.4~10.2→1)
13781,M267316,감초연조엑스(2.6~3.2→1)
13782,M267317,생강연조엑스(10.0~12.2→1)
13783,M267318,당귀연조엑스(2.3~2.9→1)
13784,M267319,황련건조엑스(8.93→1)
13785,M267326,"혈액응고인자VIII, 루리옥토코그알파페골(유전자재조합)"
13786,M267336,친유형글리세린모노스테아레이트
13787,M267343,클라불란산칼륨·티카르실린나트륨 (1:15)
13788,M267359,브렉스피프라졸
13789,M267366,멸균주사침(29G 1/2인치)
13790,M267375,민트향H(SY-25912)
13791,M267377,폴라투주맙 베도틴
13792,M267380,오파드라이03F640045분홍색
13793,M267385,세파연조엑스(1.8→1)
13794,M267390,바닐라 마이크론 H-85120
13795,M267395,황금연조엑스(1.9~2.4→1)
13796,M267396,인삼연조엑스(3.6~4.4→1)
13797,M267397,황련연조엑스(4.8~5.8→1)
13798,M267398,세신연조엑스(3.6 ~4.4→1)
13799,M267399,오미자연조엑스(2.3~2.9→1)
13800,M267400,계지연조엑스(11.4 ~14.0→1)
13801,M267401,대추연조엑스(2.2~2.6→1)
13802,M267408,오파드라이노란색(03F620049)
13803,M267409,오파드라이분홍색(03B640050)
13804,M267429,휴먼인슐린(유전자재조합)
13805,M267435,오파드라이Ⅱ분홍색(32K640007)
13806,M267441,요구르트향(SJ-AG1801126)
13807,M267442,과아세트산액0.21%
13808,M267446,오파드라이분홍색(03B640046)
13809,M267448,오파드라이II 암적색(85F150004)
13810,M267500,우드베리향
13811,M267505,수크로제이철옥시수산화물
13812,M267507,스왑스틱
13813,M267512,오파드라이II노란색(85G42135)
13814,M267520,오파드라이 amb II 88A180040 흰색
13815,M267533,플루오로메톨론아세테이트
13816,M267536,탭쉴드갈색(29B061)
13817,M267544,강활연조엑스(2.9∼3.6→1)
13818,M267546,형개연조엑스(6.1∼7.4→1)
13819,M267547,연교연조엑스(4.5∼5.6→1)
13820,M267548,시호연조엑스(5.3∼6.5→1)
13821,M267549,치자연조엑스(2.5~3.0→1)
13822,M267550,자소엽연조엑스(5.3∼6.5→1)
13823,M267551,전호연조엑스(3.0~3.6→1)
13824,M267552,진피연조엑스(2.6~3.2→1)
13825,M267554,바솔동종피부유래각질세포
13826,M267568,밀크시슬건조엑스산
13827,M267570,조합향료(Fresh Floral향)
13828,M267576,오파드라이노란색(02F620017)
13829,M267577,오파드라이초록색(03B41083)
13830,M267580,파인애플단백가수분해효소추출물
13831,M267582,카제인산가수분해물
13832,M267584,청피연조엑스(1.8∼2.2→1)
13833,M267585,백출연조엑스(1.4∼1.7→1)
13834,M267589,"장티푸스Ty21a주생균(균주명:Salmonella typhi ty21a,종세포주:Salmonella typhi ty2)"
13835,M267595,수막구균 혈청형 A 다당류와 디프테리아톡소이드 접합 단백질
13836,M267596,수막구균 혈청형 C 다당류와 디프테리아톡소이드 접합 단백질
13837,M267597,수막구균 혈청형 Y 다당류와 디프테리아톡소이드 접합 단백질
13838,M267598,수막구균 혈청형 W-135 다당류와 디프테리아톡소이드 접합 단백질
13839,M267616,고농도과아세트산평형혼합물
13840,M267625,오파드라이II갈색(85F96522)
13841,M267629,에탄올흡착탈지면
13842,M267634,조합향료(딸기향2)
13843,M267638,디히드록시알루미늄아세테이트수화물
13844,M267640,마크로골120메틸글루코스디올레이트
13845,M267642,라사길린타르타르산염
13846,M267643,염화나트륨주사액
13847,M267644,맥아연조엑스(4.5∼5.5→1)
13848,M267645,신곡연조엑스(1.4∼1.7→1)
13849,M267646,황기연조엑스(2.8∼3.4→1)
13850,M267647,천마연조엑스(3.4∼4.1→1)
13851,M267648,택사연조엑스(2.8∼3.4→1)
13852,M267649,황백연조엑스(2.9∼3.6→1)
13853,M267656,비터마스크(SC635912)
13854,M267676,의료용솔
13855,M267677,애플망고향SJ-B
13856,M267679,코카미도프로필베타인액
13857,M267680,혼합추출물연조엑스(2.8→1)
13858,M267683,오파드라이II분홍색(85F94463)
13859,M267685,알로에베라유추출물(6→1)
13860,M267686,브리바라세탐
13861,M267695,오파드라이파란색(03B90700)
13862,M267697,오파드라이분홍색(02F540025)
13863,M267698,자궁내시스템
13864,M267740,알루미늄코팅폴리에스테르필름
13865,M267741,아크릴레이트·비닐아세테이트공중합체
13866,M267743,농축 α-토코페릴아세테이트(가루형)
13867,M267744,오파드라이II 흰색(85F18422)
13868,M267745,디아스타제·프로테아제·셀룰라제
13869,M267746,오파드라이 분홍색(20B640003)
13870,M267748,쿨민트향 314200
13871,M267754,갈근탕건조엑스(4→1)
13872,M267759,조합향료(포도향BG1-3611)
13873,M267760,조합향료(허니향51866)
13874,M267770,조합향료(요구르트향SJ-AG(1801126))
13875,M267776,정제불활화 인플루엔자바이러스항원 B형[B/Maryland/15/2016 NYMC BX-69A
13876,M267777,정제불활화 인플루엔자바이러스항원 A형[A/Singapore/INFIMH-16-0019/2016 IVR-186 (H3N2)
13877,M267782,캡슐
13878,M267790,테고프라잔
13879,M267794,락토바실루스람노수스R0011균락토바실루스헬베티쿠스R0052균혼합분말
13880,M267795,오파드라이AMB II 88A610016 녹색
13881,M267798,정제불활화 인플루엔자바이러스 표면항원 B형[B/Maryland/15/2016
13882,M267800,정제불활화 인플루엔자바이러스항원 B형[B/Maryland/15/2016 Reassortant virus NYMC BX-69
13883,M267804,오파드라이주황색(03B53576)
13884,M267805,오파드라이노란색(03B22082)
13885,M267839,다파글리플로진
13886,M267855,오파드라이클리어(YS-1-7006)
13887,M267856,프로폴리스향100218
13888,M267870,과아세트산4%
13889,M267872,에틸렌글리콜-비닐알코올 그라프트 공중합체
13890,M267882,오파드라이II녹색(85F610026)
13891,M267891,그레이프엣센스 F-723
13892,M267911,랄테그라비르칼륨(미분화)
13893,M267912,청피연조엑스(1.2~1.5→1)
13894,M267914,백당라우린산에스테르
13895,M267919,글리세린(무수물)
13896,M267920,폴리글리세릴디올레이트
13897,M267921,소르비톨스페셜블렌드
13898,M267930,아크릴이즈핑크(93O34457)
13899,M267935,만니톨 용액
