dca_seq,dca_name,relation_seq,dca_avoid_desc,dca_avoid,avoid_seq
4759,세인트존스워트,11693,병용 시 항바이러스 약의 치료효과가 떨어지고 내성 발현 가능,아바카비르,2648
4760,세인트존스워트,11693,병용 시 항바이러스 약의 치료효과가 떨어지고 내성 발현 가능,아바카비르,13057
4761,세인트존스워트,11693,병용 시 항바이러스 약의 치료효과가 떨어지고 내성 발현 가능,에파비렌즈,3012
4762,덱사메타손,11696,1. 아킬레스건 파열 및 손상<특히 노인>2. 심혈관계 부작용 증가,스파플록사신,2076
4763,이소소르비드,11718,혈관확장작용 증가로 저혈압 효과 상승,실데나필,3167
4764,이소소르비드,11718,혈관확장작용 증가로 저혈압 효과 상승,실데나필,10776
4765,이소소르비드,11718,혈관확장작용 증가로 저혈압 효과 상승,실데나필,10844
4766,이소소르비드,11758,혈관확장작용 증가로 저혈압 효과 상승,실데나필,3167
4767,이소소르비드,11758,혈관확장작용 증가로 저혈압 효과 상승,실데나필,10776
4768,이소소르비드,11758,혈관확장작용 증가로 저혈압 효과 상승,실데나필,10844
4769,포르모테롤,11768,부정맥 또는 심정지 유도,에피네프린,377
4770,포르모테롤,11768,부정맥 또는 심정지 유도,에피네프린,471
4771,포르모테롤,11768,부정맥 또는 심정지 유도,에피네프린,3864
4772,포르모테롤,11768,부정맥 또는 심정지 유도,에피네프린,10425
4773,포르모테롤,11768,부정맥 또는 심정지,노르에피네프린,3623
4774,포르모테롤,11768,부정맥 또는 심정지,노르에피네프린,10682
4775,히드로코르티손,11769,1. 아킬레스건 파열 및 손상<특히 노인>2. 심혈관계 부작용 증가,스파플록사신,2076
4776,니트로글리세린,11775,"맥각독성(말초허혈, 감각이상, 구역, 구토) 위험 증가",에르고타민,367
4777,니트로글리세린,11775,"맥각독성(말초허혈, 감각이상, 구역, 구토) 위험 증가",에르고타민,469
4778,니트로글리세린,11775,"맥각독성(말초허혈, 감각이상, 구역, 구토) 위험 증가",에르고타민,470
4779,니트로글리세린,11775,"맥각독성(말초허혈, 감각이상, 구역, 구토) 위험 증가",에르고타민,3476
4780,니트로글리세린,11775,"맥각독성(말초허혈, 감각이상, 구역, 구토) 위험 증가",에르고타민,7842
4781,니트로글리세린,11775,"맥각독성(말초허혈, 감각이상, 구역, 구토) 위험 증가",에르고타민,7864
4782,니트로글리세린,11775,"맥각독성(말초허혈, 감각이상, 구역, 구토) 위험 증가",에르고타민,7865
4783,니트로글리세린,11775,"맥각독성(말초허혈, 감각이상, 구역, 구토) 위험 증가",에르고타민,8803
4784,니트로글리세린,11775,혈압강하작용 증가,리오시구앗,12335
4785,니트로글리세린,11775,"맥각독성(말초허혈, 감각이상, 구역, 구토) 위험 증가",디히드로에르고타민,2636
4786,심바스타틴,11777,근육병증의 위험 증가 가능,클래리트로마이신,2566
4787,심바스타틴,11777,근육병증의 위험 증가 가능,클래리트로마이신,2801
4788,심바스타틴,11777,근육병증의 위험 증가 가능,클래리트로마이신,4860
4789,심바스타틴,11777,근육병증의 위험 증가 가능,클래리트로마이신,7725
4790,심바스타틴,11777,근육병증의 위험 증가 가능,클래리트로마이신,7868
4791,심바스타틴,11777,근육병증의 위험 증가 가능,클래리트로마이신,9572
4792,심바스타틴,11777,근육병증의 위험 증가 가능,클래리트로마이신,11597
4793,심바스타틴,11777,근육병증의 위험 증가 가능,리토나비르,12254
4794,심바스타틴,11777,근육병증의 위험 증가 가능,포사코나졸,11563
4795,심바스타틴,11777,근육병증의 위험 증가 가능,푸시딘산,136
4796,심바스타틴,11777,근육병증의 위험 증가 가능,푸시딘산,156
4797,플레카이니드아세테이트,11781,심실성부정맥,미졸라스틴,3348
4798,아토르바스타틴,11834,횡문근융해와 같은 중증의 근육이상 보고,푸시딘산,136
4799,아토르바스타틴,11834,횡문근융해와 같은 중증의 근육이상 보고,푸시딘산,156
4800,디클로페낙,11878,,케토롤락,2355
4801,디클로페낙,11878,,케토롤락,7724
4802,에리트로마이신,11884,QT연장 등,피모지드,1378
4803,에리트로마이신,11884,횡문근융해증/근육병증 및 이에 수반되는 급격한 신기능악화,로바스타틴,2097
4804,에리트로마이신,11884,병용을 하여도 항균작용이 증가되지 않음,클로람페니콜,126
4805,에리트로마이신,11884,병용을 하여도 항균작용이 증가되지 않음,클로람페니콜,7871
4806,에리트로마이신,11884,병용을 하여도 항균작용이 증가되지 않음,클린다마이신,7885
4807,에리트로마이신,11884,QT연장 등,미졸라스틴,3348
4808,에리트로마이신,11884,병용을 하여도 항균작용이 증가되지 않음,린코마이신,100
4809,에리트로마이신,11884,병용을 하여도 항균작용이 증가되지 않음,린코마이신,7778
4810,에리트로마이신,11884,병용을 하여도 항균작용이 증가되지 않음,린코마이신,9959
4811,이오베르솔,11895,급성신부전,메트포르민,6032
4812,이오베르솔,11895,급성신부전,메트포르민,7213
4813,이오베르솔,11895,급성신부전,메트포르민,7783
4814,이오베르솔,11895,급성신부전,메트포르민,9223
4815,이오베르솔,11895,급성신부전,메트포르민,11385
4816,이오베르솔,11895,급성신부전,메트포르민,13253
4817,이오베르솔,11895,급성신부전,메트포르민,13655
4818,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,50
4819,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,3747
4820,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,6032
4821,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,7085
4822,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,7213
4823,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,7265
4824,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,7471
4825,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,7783
4826,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,9223
4827,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,9395
4828,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,9803
4829,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,10516
4830,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,11385
4831,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,11653
4832,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13249
4833,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13253
4834,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13655
4835,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,12411
4836,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,4402
4837,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,7676
4838,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,11961
4839,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,614
4840,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13032
4841,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13144
4842,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,10802
4843,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,1029
4844,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,2603
4845,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,7611
4846,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,12916
4847,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,3630
4848,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,8536
4849,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,12569
4850,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,10577
4851,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,12822
4852,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13696
4853,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,3051
4854,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,32
4855,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13938
4856,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,14644
4857,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,4054
4858,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,12070
4859,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,14531
4860,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,11165
4861,이오베르솔,11895,기능적 신부전에 의해 유산 산성증 촉진,메트포르민,13091
4862,라사길린,11933,"고혈압위기, 세로토닌증후군 발생 위험 증가",셀레길린염산염,7705
4863,라사길린,11933,"고혈압위기, 세로토닌증후군 발생 위험 증가",페티딘,7909
4864,라사길린,11933,"고혈압위기, 세로토닌증후군 발생 위험 증가",페티딘,8072
4865,라사길린,11933,"고혈압위기, 세로토닌증후군 발생 위험 증가",세인트존스워트,7556
4866,라사길린,11933,"고혈압위기, 세로토닌증후군 발생 위험 증가",세인트존스워트,9979
4867,라사길린,11933,"고혈압위기, 세로토닌증후군 발생 위험 증가",세인트존스워트,11445
4868,라사길린,11933,"고혈압위기, 세로토닌증후군 발생 위험 증가",세인트존스워트,11693
4869,라사길린,11933,"고혈압위기, 세로토닌증후군 발생 위험 증가",세인트존스워트,11959
4870,라사길린,11933,"고혈압위기, 세로토닌증후군 발생 위험 증가",시클로벤자프린,9633
4871,라사길린,11933,"고혈압위기, 세로토닌증후군 발생 위험 증가",모클로베미드,2464
4872,라사길린,11933,"고혈압위기, 세로토닌증후군 발생 위험 증가",트라마돌,1446
4873,라사길린,11933,"고혈압위기, 세로토닌증후군 발생 위험 증가",트라마돌,5308
4874,라사길린,11933,"고혈압위기, 세로토닌증후군 발생 위험 증가",트라마돌,7730
4875,라사길린,11933,"고혈압위기, 세로토닌증후군 발생 위험 증가",트라마돌,11297
4876,세인트존스워트,11959,병용 시 항바이러스 약의 치료효과가 떨어지고 내성 발현 가능,인디나빌,8720
4877,세인트존스워트,11959,병용 시 항바이러스 약의 치료효과가 떨어지고 내성 발현 가능,넬피나비어,2960
4878,세인트존스워트,11959,병용 시 항바이러스 약의 치료효과가 떨어지고 내성 발현 가능,네비라핀,44
4879,세인트존스워트,11959,병용 시 항바이러스 약의 치료효과가 떨어지고 내성 발현 가능,네비라핀,58
4880,세인트존스워트,11959,병용 시 항바이러스 약의 치료효과가 떨어지고 내성 발현 가능,네비라핀,2948
4881,세인트존스워트,11959,병용 시 항바이러스 약의 치료효과가 떨어지고 내성 발현 가능,네비라핀,3877
4882,세인트존스워트,11959,병용 시 항바이러스 약의 치료효과가 떨어지고 내성 발현 가능,네비라핀,5929
4883,세인트존스워트,11959,병용 시 항바이러스 약의 치료효과가 떨어지고 내성 발현 가능,네비라핀,5930
4884,세인트존스워트,11959,병용 시 항바이러스 약의 치료효과가 떨어지고 내성 발현 가능,리토나비르,12254
4885,세인트존스워트,11959,병용 시 항바이러스 약의 치료효과가 떨어지고 내성 발현 가능,리토나비르,12253
4886,세인트존스워트,11959,병용 시 항바이러스 약의 치료효과가 떨어지고 내성 발현 가능,아바카비르,60
4887,세인트존스워트,11959,병용 시 항바이러스 약의 치료효과가 떨어지고 내성 발현 가능,아바카비르,65
4888,세인트존스워트,11959,병용 시 항바이러스 약의 치료효과가 떨어지고 내성 발현 가능,아바카비르,2648
4889,세인트존스워트,11959,병용 시 항바이러스 약의 치료효과가 떨어지고 내성 발현 가능,아바카비르,13057
